#start
#stop
# omega	 amplitude	 phase
761.836	2.25962e-05	1.79156
761.993	2.25012e-05	0.138658
762.15	2.31449e-05	-1.49142
762.307	2.33235e-05	-3.08836
762.465	2.26933e-05	1.5806
762.622	2.24163e-05	-0.0713669
762.779	2.30234e-05	-1.70937
762.936	2.33709e-05	2.97452
763.093	2.28141e-05	1.36707
763.25	2.23887e-05	-0.281206
763.407	2.29127e-05	-1.92547
763.564	2.33927e-05	2.75474
763.721	2.29326e-05	1.15267
763.878	2.23868e-05	-0.490881
764.035	2.28054e-05	-2.14023
764.192	2.33941e-05	2.53563
764.349	2.30404e-05	0.938294
764.507	2.23751e-05	-0.699764
764.664	2.26477e-05	-2.35451
764.821	2.33349e-05	2.31423
764.978	2.31558e-05	0.719538
765.135	2.24563e-05	-0.911146
765.292	2.25811e-05	-2.56716
765.449	2.33067e-05	2.09579
765.606	2.32679e-05	0.503114
765.763	2.25232e-05	-1.12031
765.92	2.24614e-05	-2.77765
766.077	2.31905e-05	1.87709
766.234	2.33274e-05	0.28347
766.392	2.26206e-05	-1.33283
766.549	2.24e-05	-2.98832
766.706	2.30863e-05	1.65958
766.863	2.33729e-05	0.0637109
767.02	2.27338e-05	-1.54637
767.177	2.23747e-05	3.08475
767.334	2.29848e-05	1.44369
767.491	2.3393e-05	-0.155437
767.648	2.2836e-05	-1.76038
767.805	2.23536e-05	2.87479
767.962	2.28642e-05	1.22822
768.119	2.3385e-05	-0.375656
768.276	2.29523e-05	-1.97656
768.434	2.23916e-05	2.66437
768.591	2.27809e-05	1.01482
768.748	2.33619e-05	-0.593724
768.905	2.3032e-05	-2.192
769.062	2.24012e-05	2.45372
769.219	2.26723e-05	0.800687
769.376	2.33268e-05	-0.813489
769.533	2.31433e-05	-2.40927
769.69	2.2472e-05	2.2435
769.847	2.25801e-05	0.589424
770.004	2.32406e-05	-1.03145
770.161	2.3199e-05	-2.62758
770.319	2.25419e-05	2.03114
770.476	2.25143e-05	0.377701
770.633	2.31557e-05	-1.24911
770.79	2.32467e-05	-2.84661
770.947	2.26358e-05	1.81762
771.104	2.2489e-05	0.166547
771.261	2.30783e-05	-1.4651
771.418	2.32714e-05	-3.06484
771.575	2.27166e-05	1.60372
771.732	2.24694e-05	-0.0446899
771.889	2.29966e-05	-1.68067
772.046	2.32822e-05	2.99993
772.203	2.28005e-05	1.3891
772.361	2.24683e-05	-0.255782
772.518	2.29135e-05	-1.89532
772.675	2.32709e-05	2.78167
772.832	2.28771e-05	1.17358
772.989	2.24861e-05	-0.467227
773.146	2.28393e-05	-2.10913
773.303	2.32414e-05	2.56399
773.46	2.29353e-05	0.957531
773.617	2.25081e-05	-0.679422
773.774	2.27737e-05	-2.32294
773.931	2.3208e-05	2.34636
774.088	2.29918e-05	0.740993
774.246	2.2544e-05	-0.891927
774.403	2.27181e-05	-2.53626
774.56	2.31667e-05	2.1291
774.717	2.30418e-05	0.524088
774.874	2.2591e-05	-1.10472
775.031	2.26694e-05	-2.74897
775.188	2.31075e-05	1.91224
775.345	2.30729e-05	0.306237
775.502	2.26544e-05	-1.31905
775.659	2.26641e-05	-2.96186
775.816	2.30783e-05	1.69668
775.973	2.31066e-05	0.0899564
776.13	2.27058e-05	-1.53219
776.288	2.26374e-05	3.10938
776.445	2.30143e-05	1.48149
776.602	2.31062e-05	-0.127043
776.759	2.27466e-05	-1.7467
776.916	2.26202e-05	2.89659
777.073	2.29566e-05	1.26604
777.23	2.31084e-05	-0.344517
777.387	2.28035e-05	-1.96172
777.544	2.26248e-05	2.68431
777.701	2.28933e-05	1.05179
777.858	2.30761e-05	-0.561816
778.015	2.28372e-05	-2.17832
778.173	2.2649e-05	2.4701
778.33	2.2875e-05	0.83692
778.487	2.30835e-05	-0.778506
778.644	2.28987e-05	-2.3937
778.801	2.26889e-05	2.25771
778.958	2.28446e-05	0.624351
779.115	2.30429e-05	-0.993628
779.272	2.29014e-05	-2.60936
779.429	2.26967e-05	2.04361
779.586	2.2816e-05	0.410169
779.743	2.3016e-05	-1.20952
779.9	2.2913e-05	-2.82531
780.057	2.27084e-05	1.82922
780.215	2.27913e-05	0.195554
780.372	2.29993e-05	-1.42603
780.529	2.29488e-05	-3.0417
780.686	2.27527e-05	1.61531
780.843	2.27825e-05	-0.0175222
781	2.29665e-05	-1.6411
781.157	2.29557e-05	3.02534
781.314	2.27852e-05	1.40081
781.471	2.27787e-05	-0.230756
781.628	2.293e-05	-1.85571
781.785	2.29429e-05	2.80925
781.942	2.28031e-05	1.18546
782.099	2.27821e-05	-0.44501
782.257	2.29127e-05	-2.07067
782.414	2.29447e-05	2.59343
782.571	2.28266e-05	0.970547
782.728	2.2784e-05	-0.658863
782.885	2.28884e-05	-2.28548
783.042	2.29419e-05	2.37734
783.199	2.28582e-05	0.755346
783.356	2.27997e-05	-0.872316
783.513	2.28614e-05	-2.49928
783.67	2.29144e-05	2.16177
783.827	2.28651e-05	0.539526
783.984	2.28122e-05	-1.08688
784.142	2.2847e-05	-2.71373
784.299	2.28983e-05	1.94607
784.456	2.28804e-05	0.323645
784.613	2.28356e-05	-1.30138
784.77	2.28404e-05	-2.92774
784.927	2.2879e-05	1.73081
785.084	2.28888e-05	0.10774
785.241	2.28619e-05	-1.51613
785.398	2.28439e-05	3.14159
