#start
#stop
# omega	 amplitude	 phase
733.091	5.66803e-16	-0.100495
733.248	5.68645e-16	-0.0986818
733.405	5.70753e-16	-0.0971998
733.562	5.72874e-16	-0.0962345
733.719	5.7517e-16	-0.0957419
733.876	5.77559e-16	-0.0957272
734.033	5.79929e-16	-0.0964654
734.19	5.82153e-16	-0.097454
734.347	5.84613e-16	-0.0988784
734.504	5.868e-16	-0.10112
734.661	5.88994e-16	-0.103568
734.819	5.91043e-16	-0.10642
734.976	5.92883e-16	-0.109863
735.133	5.94504e-16	-0.113629
735.29	5.9589e-16	-0.117662
735.447	5.97197e-16	-0.122272
735.604	5.98049e-16	-0.126965
735.761	5.98705e-16	-0.131861
735.918	5.99202e-16	-0.137119
736.075	5.99177e-16	-0.142515
736.232	5.98989e-16	-0.147815
736.389	5.98407e-16	-0.153146
736.546	5.97461e-16	-0.158731
736.703	5.96308e-16	-0.164119
736.861	5.94707e-16	-0.169668
737.018	5.92812e-16	-0.174769
737.175	5.90764e-16	-0.179823
737.332	5.88289e-16	-0.18456
737.489	5.85533e-16	-0.189118
737.646	5.82484e-16	-0.193241
737.803	5.79191e-16	-0.196938
737.96	5.75679e-16	-0.200246
738.117	5.71968e-16	-0.202809
738.274	5.68e-16	-0.205323
738.431	5.64025e-16	-0.206839
738.588	5.5983e-16	-0.208097
738.746	5.55556e-16	-0.208134
738.903	5.51219e-16	-0.207974
739.06	5.46958e-16	-0.207053
739.217	5.42681e-16	-0.205195
739.374	5.384e-16	-0.202848
739.531	5.3438e-16	-0.199658
739.688	5.30422e-16	-0.19582
739.845	5.26747e-16	-0.191305
740.002	5.2322e-16	-0.185908
740.159	5.19952e-16	-0.17991
740.316	5.16887e-16	-0.173322
740.473	5.1423e-16	-0.16617
740.63	5.11979e-16	-0.15877
740.788	5.1011e-16	-0.150793
740.945	5.08561e-16	-0.142474
741.102	5.07454e-16	-0.133938
741.259	5.06721e-16	-0.125312
741.416	5.06483e-16	-0.116483
741.573	5.06561e-16	-0.107918
741.73	5.0711e-16	-0.0992678
741.887	5.08025e-16	-0.0911126
742.044	5.09373e-16	-0.0830204
742.201	5.11106e-16	-0.0755611
742.358	5.13181e-16	-0.0683792
742.515	5.15462e-16	-0.061744
742.673	5.18022e-16	-0.0557681
742.83	5.20954e-16	-0.0503
742.987	5.23993e-16	-0.0456224
743.144	5.27107e-16	-0.0416053
743.301	5.30456e-16	-0.038253
743.458	5.33851e-16	-0.0356423
743.615	5.37257e-16	-0.0335864
743.772	5.40758e-16	-0.0322185
743.929	5.44062e-16	-0.0315328
744.086	5.47406e-16	-0.0317054
744.243	5.50636e-16	-0.0319429
744.4	5.53718e-16	-0.0331192
744.557	5.56634e-16	-0.0347317
744.715	5.59466e-16	-0.0368295
744.872	5.61895e-16	-0.0392308
745.029	5.64108e-16	-0.0420314
745.186	5.6613e-16	-0.0450415
745.343	5.67729e-16	-0.0486244
745.5	5.69233e-16	-0.0520597
745.657	5.70346e-16	-0.055701
745.814	5.71251e-16	-0.0593795
745.971	5.7176e-16	-0.0632661
746.128	5.71925e-16	-0.0669633
746.285	5.7188e-16	-0.0706173
746.442	5.71498e-16	-0.0740341
746.599	5.7078e-16	-0.0773656
746.757	5.69875e-16	-0.0803811
746.914	5.68632e-16	-0.0831234
747.071	5.67394e-16	-0.0851903
747.228	5.65797e-16	-0.0873911
747.385	5.64067e-16	-0.0886701
747.542	5.62227e-16	-0.0897615
747.699	5.60196e-16	-0.0901717
747.856	5.58265e-16	-0.0898997
748.013	5.56138e-16	-0.0892736
748.17	5.54059e-16	-0.0880153
748.327	5.52143e-16	-0.086187
748.484	5.50289e-16	-0.0837243
748.642	5.48446e-16	-0.080665
748.799	5.46896e-16	-0.0770249
748.956	5.45609e-16	-0.072779
749.113	5.44524e-16	-0.068315
749.27	5.43587e-16	-0.0632749
749.427	5.4316e-16	-0.0577344
749.584	5.4304e-16	-0.0522188
749.741	5.43217e-16	-0.0461857
749.898	5.43928e-16	-0.0400166
750.055	5.45062e-16	-0.0339816
750.212	5.46486e-16	-0.0278767
750.369	5.48431e-16	-0.0220673
750.526	5.50685e-16	-0.0165326
750.684	5.5347e-16	-0.0112335
750.841	5.56565e-16	-0.00630353
750.998	5.60156e-16	-0.00190271
751.155	5.6403e-16	0.00188964
751.312	5.68258e-16	0.00500157
751.469	5.72891e-16	0.00751924
751.626	5.77528e-16	0.00895837
751.783	5.82462e-16	0.00979744
751.94	5.8767e-16	0.00997511
752.097	5.92961e-16	0.00906223
752.254	5.98204e-16	0.00734953
752.411	6.03635e-16	0.00470844
752.569	6.08913e-16	0.00136746
752.726	6.14223e-16	-0.00301857
752.883	6.19392e-16	-0.00826324
753.04	6.24319e-16	-0.0141913
753.197	6.29036e-16	-0.0210222
753.354	6.33549e-16	-0.0283925
753.511	6.37718e-16	-0.0366461
753.668	6.41525e-16	-0.0453486
753.825	6.44968e-16	-0.0549046
753.982	6.47827e-16	-0.0649494
754.139	6.50369e-16	-0.0753058
754.296	6.52363e-16	-0.0864936
754.453	6.53858e-16	-0.0979504
754.611	6.54685e-16	-0.109753
754.768	6.54946e-16	-0.121979
754.925	6.54628e-16	-0.134385
755.082	6.53738e-16	-0.146816
755.239	6.52189e-16	-0.159535
755.396	6.50027e-16	-0.172331
755.553	6.46975e-16	-0.185186
755.71	6.43413e-16	-0.197754
755.867	6.39173e-16	-0.210402
756.024	6.34241e-16	-0.222747
756.181	6.28753e-16	-0.23488
756.338	6.22367e-16	-0.246597
756.496	6.15632e-16	-0.257921
756.653	6.08104e-16	-0.26868
756.81	5.99907e-16	-0.278521
756.967	5.91242e-16	-0.287802
757.124	5.8203e-16	-0.296397
757.281	5.72397e-16	-0.303735
757.438	5.62231e-16	-0.310154
757.595	5.51812e-16	-0.315534
757.752	5.40909e-16	-0.31918
757.909	5.29862e-16	-0.321128
758.066	5.18536e-16	-0.321805
758.223	5.06979e-16	-0.320449
758.38	4.95426e-16	-0.317329
758.538	4.83984e-16	-0.312059
758.695	4.7266e-16	-0.304101
758.852	4.6156e-16	-0.293816
759.009	4.50923e-16	-0.281222
759.166	4.40683e-16	-0.265731
759.323	4.31176e-16	-0.247227
759.48	4.22275e-16	-0.22646
759.637	4.14455e-16	-0.202502
759.794	4.07599e-16	-0.176326
759.951	4.01751e-16	-0.147802
760.108	3.97532e-16	-0.117399
760.265	3.94447e-16	-0.0851257
760.423	3.92659e-16	-0.0518787
760.58	3.9264e-16	-0.0182107
760.737	3.94222e-16	0.0157152
760.894	3.96778e-16	0.0488182
761.051	4.01269e-16	0.0812112
761.208	4.07181e-16	0.111476
761.365	4.1421e-16	0.139941
761.522	4.2281e-16	0.165978
761.679	4.32362e-16	0.189298
761.836	4.43041e-16	0.209623
761.993	4.54422e-16	0.227509
762.15	4.6672e-16	0.24214
762.307	4.79641e-16	0.254006
762.465	4.93014e-16	0.262981
762.622	5.06639e-16	0.269727
762.779	5.20784e-16	0.273544
762.936	5.35085e-16	0.2757
763.093	5.49307e-16	0.274929
763.25	5.6357e-16	0.272704
763.407	5.77669e-16	0.267956
763.564	5.91647e-16	0.261942
763.721	6.05213e-16	0.254269
763.878	6.18392e-16	0.245179
764.035	6.31327e-16	0.234845
764.192	6.43746e-16	0.223293
764.349	6.55553e-16	0.210469
764.507	6.66907e-16	0.196638
764.664	6.7742e-16	0.18207
764.821	6.87472e-16	0.166657
764.978	6.96859e-16	0.150711
765.135	7.05396e-16	0.133866
765.292	7.13184e-16	0.116832
765.449	7.20202e-16	0.0990674
765.606	7.26412e-16	0.0807855
765.763	7.31675e-16	0.0621916
765.92	7.36284e-16	0.0434404
766.077	7.39718e-16	0.0244366
766.234	7.42349e-16	0.0050849
766.392	7.44547e-16	-0.0143154
766.549	7.45251e-16	-0.0337711
766.706	7.45356e-16	-0.0534098
766.863	7.44483e-16	-0.0726887
767.02	7.4283e-16	-0.092197
767.177	7.39996e-16	-0.111373
767.334	7.36709e-16	-0.130576
767.491	7.31847e-16	-0.149466
767.648	7.2681e-16	-0.167961
767.805	7.20688e-16	-0.186181
767.962	7.13777e-16	-0.203863
768.119	7.06225e-16	-0.221002
768.276	6.97875e-16	-0.237941
768.434	6.88666e-16	-0.253956
768.591	6.7885e-16	-0.269637
768.748	6.68038e-16	-0.284071
768.905	6.57181e-16	-0.298499
769.062	6.45201e-16	-0.31115
769.219	6.33102e-16	-0.323215
769.376	6.20308e-16	-0.334372
769.533	6.07037e-16	-0.343221
769.69	5.93411e-16	-0.351439
769.847	5.79447e-16	-0.35767
770.004	5.65366e-16	-0.362958
770.161	5.5128e-16	-0.366115
770.319	5.36961e-16	-0.367483
770.476	5.22588e-16	-0.366051
770.633	5.08358e-16	-0.36331
770.79	4.94278e-16	-0.357614
770.947	4.80805e-16	-0.34956
771.104	4.67369e-16	-0.338217
771.261	4.54557e-16	-0.324964
771.418	4.42912e-16	-0.308053
771.575	4.31419e-16	-0.288933
771.732	4.21056e-16	-0.265956
771.889	4.12265e-16	-0.24059
772.046	4.03774e-16	-0.212322
772.203	3.96984e-16	-0.181775
772.361	3.91949e-16	-0.149092
772.518	3.88014e-16	-0.114588
772.675	3.85269e-16	-0.0796186
772.832	3.84773e-16	-0.0438144
772.989	3.85304e-16	-0.00789518
773.146	3.87742e-16	0.0269183
773.303	3.9188e-16	0.0608919
773.46	3.96592e-16	0.0928497
773.617	4.03403e-16	0.12228
773.774	4.10674e-16	0.149788
773.931	4.19725e-16	0.174403
774.088	4.29544e-16	0.195611
774.246	4.39818e-16	0.214901
774.403	4.51081e-16	0.230843
774.56	4.62798e-16	0.244234
774.717	4.75228e-16	0.254679
774.874	4.87522e-16	0.263184
775.031	5.00374e-16	0.2684
775.188	5.13304e-16	0.271882
775.345	5.25979e-16	0.272176
775.502	5.38997e-16	0.272279
775.659	5.51624e-16	0.269232
775.816	5.64207e-16	0.265693
775.973	5.76525e-16	0.259883
776.13	5.88469e-16	0.253243
776.288	6.00146e-16	0.244548
776.445	6.11204e-16	0.235251
776.602	6.21729e-16	0.224743
776.759	6.32135e-16	0.215225
776.916	6.41918e-16	0.20228
777.073	6.5078e-16	0.189473
777.23	6.59333e-16	0.176576
777.387	6.6709e-16	0.162347
777.544	6.74399e-16	0.148043
777.701	6.80868e-16	0.133189
777.858	6.86851e-16	0.117426
778.015	6.921e-16	0.101814
778.173	6.96438e-16	0.0863185
778.33	6.99473e-16	0.0701495
778.487	7.0374e-16	0.0536643
778.644	7.05355e-16	0.0375328
778.801	7.06435e-16	0.0209979
778.958	7.07353e-16	0.00452031
779.115	7.07749e-16	-0.0116751
779.272	7.06917e-16	-0.028273
779.429	7.05559e-16	-0.0445773
779.586	7.03304e-16	-0.0605282
779.743	7.00514e-16	-0.0765288
779.9	6.97156e-16	-0.0921132
780.057	6.92861e-16	-0.107373
780.215	6.87917e-16	-0.121665
780.372	6.82811e-16	-0.136746
780.529	6.76675e-16	-0.150993
780.686	6.69861e-16	-0.164626
780.843	6.62556e-16	-0.177887
781	6.54819e-16	-0.189947
781.157	6.46585e-16	-0.201921
781.314	6.37452e-16	-0.212261
781.471	6.28043e-16	-0.223025
781.628	6.1838e-16	-0.23188
781.785	6.08509e-16	-0.24112
781.942	5.98082e-16	-0.248472
782.099	5.87462e-16	-0.254311
782.257	5.76533e-16	-0.259242
782.414	5.65422e-16	-0.262505
782.571	5.54154e-16	-0.26465
782.728	5.43053e-16	-0.266123
782.885	5.31565e-16	-0.263702
783.042	5.20693e-16	-0.262273
783.199	5.09366e-16	-0.257412
783.356	4.9848e-16	-0.251374
783.513	4.8796e-16	-0.241888
783.67	4.77913e-16	-0.232538
783.827	4.68369e-16	-0.220232
783.984	4.59101e-16	-0.205743
784.142	4.50738e-16	-0.189512
784.299	4.42727e-16	-0.170953
784.456	4.36576e-16	-0.150298
784.613	4.29913e-16	-0.129275
784.77	4.25099e-16	-0.104658
784.927	4.21285e-16	-0.0801999
785.084	4.18048e-16	-0.0537779
785.241	4.16885e-16	-0.0269543
785.398	4.16378e-16	0
